,Country,Year,variable,value
38407,NU,1999,Male 55-64,0.0
38408,NU,2000,Male 55-64,0.0
38409,NU,2001,Male 55-64,0.0
38410,NU,2002,Male 55-64,0.0
38411,NU,2003,Male 55-64,0.0
38412,NU,2004,Male 55-64,0.0
38413,NU,2005,Male 55-64,0.0
38414,NU,2006,Male 55-64,0.0
38415,NU,2007,Male 55-64,0.0
38416,NU,2008,Male 55-64,0.0
38417,NZ,1980,Male 55-64,0.0
38418,NZ,1981,Male 55-64,0.0
38419,NZ,1982,Male 55-64,0.0
38420,NZ,1983,Male 55-64,0.0
38421,NZ,1984,Male 55-64,0.0
38422,NZ,1985,Male 55-64,0.0
38423,NZ,1986,Male 55-64,0.0
38424,NZ,1987,Male 55-64,0.0
38425,NZ,1988,Male 55-64,0.0
38426,NZ,1989,Male 55-64,0.0
38427,NZ,1990,Male 55-64,0.0
38428,NZ,1991,Male 55-64,0.0
38429,NZ,1992,Male 55-64,0.0
38430,NZ,1993,Male 55-64,0.0
38431,NZ,1994,Male 55-64,0.0
38432,NZ,1995,Male 55-64,7.0
38433,NZ,1996,Male 55-64,3.0
38434,NZ,1997,Male 55-64,4.0
38435,NZ,1998,Male 55-64,7.0
38436,NZ,1999,Male 55-64,8.0
38437,NZ,2000,Male 55-64,10.0
38438,NZ,2001,Male 55-64,2.0
38439,NZ,2002,Male 55-64,4.0
38440,NZ,2003,Male 55-64,8.0
38441,NZ,2004,Male 55-64,5.0
38442,NZ,2005,Male 55-64,5.0
38443,NZ,2006,Male 55-64,3.0
38444,NZ,2007,Male 55-64,4.0
38445,NZ,2008,Male 55-64,10.0
38446,OM,1980,Male 55-64,0.0
38447,OM,1981,Male 55-64,0.0
38448,OM,1982,Male 55-64,0.0
38449,OM,1983,Male 55-64,0.0
38450,OM,1984,Male 55-64,0.0
38451,OM,1985,Male 55-64,0.0
38452,OM,1986,Male 55-64,0.0
38453,OM,1987,Male 55-64,0.0
38454,OM,1988,Male 55-64,0.0
38455,OM,1989,Male 55-64,0.0
38456,OM,1990,Male 55-64,0.0
38457,OM,1991,Male 55-64,0.0
38458,OM,1992,Male 55-64,0.0
38459,OM,1993,Male 55-64,0.0
38460,OM,1994,Male 55-64,0.0
38461,OM,1995,Male 55-64,10.0
38462,OM,1996,Male 55-64,8.0
38463,OM,1997,Male 55-64,11.0
38464,OM,1998,Male 55-64,9.0
38465,OM,1999,Male 55-64,7.0
38466,OM,2000,Male 55-64,9.0
38467,OM,2001,Male 55-64,8.0
38468,OM,2002,Male 55-64,26.0
38469,OM,2003,Male 55-64,13.0
38470,OM,2004,Male 55-64,12.0
38471,OM,2005,Male 55-64,19.0
38472,OM,2006,Male 55-64,12.0
38473,OM,2007,Male 55-64,13.0
38474,OM,2008,Male 55-64,14.0
38475,PA,1980,Male 55-64,0.0
38476,PA,1981,Male 55-64,0.0
38477,PA,1982,Male 55-64,0.0
38478,PA,1983,Male 55-64,0.0
38479,PA,1984,Male 55-64,0.0
38480,PA,1985,Male 55-64,0.0
38481,PA,1986,Male 55-64,0.0
38482,PA,1987,Male 55-64,0.0
38483,PA,1988,Male 55-64,0.0
38484,PA,1989,Male 55-64,0.0
38485,PA,1990,Male 55-64,0.0
38486,PA,1991,Male 55-64,0.0
38487,PA,1992,Male 55-64,0.0
38488,PA,1993,Male 55-64,0.0
38489,PA,1994,Male 55-64,0.0
38490,PA,1995,Male 55-64,42.0
38491,PA,1996,Male 55-64,44.0
38492,PA,1997,Male 55-64,70.0
38493,PA,1998,Male 55-64,3.0
38494,PA,1999,Male 55-64,81.0
38495,PA,2000,Male 55-64,27.0
38496,PA,2001,Male 55-64,50.0
38497,PA,2002,Male 55-64,68.0
38498,PA,2003,Male 55-64,61.0
38499,PA,2004,Male 55-64,65.0
38500,PA,2005,Male 55-64,57.0
38501,PA,2006,Male 55-64,48.0
38502,PA,2007,Male 55-64,50.0
38503,PA,2008,Male 55-64,55.0
38504,PE,1980,Male 55-64,0.0
38505,PE,1981,Male 55-64,0.0
38506,PE,1982,Male 55-64,0.0
38507,PE,1983,Male 55-64,0.0
38508,PE,1984,Male 55-64,0.0
38509,PE,1985,Male 55-64,0.0
38510,PE,1986,Male 55-64,0.0
38511,PE,1987,Male 55-64,0.0
38512,PE,1988,Male 55-64,0.0
38513,PE,1989,Male 55-64,0.0
38514,PE,1990,Male 55-64,0.0
38515,PE,1991,Male 55-64,0.0
38516,PE,1992,Male 55-64,0.0
38517,PE,1993,Male 55-64,0.0
38518,PE,1994,Male 55-64,0.0
38519,PE,1995,Male 55-64,200.0
38520,PE,1996,Male 55-64,190.0
38521,PE,1997,Male 55-64,842.0
38522,PE,1998,Male 55-64,831.0
38523,PE,1999,Male 55-64,624.0
38524,PE,2000,Male 55-64,801.0
38525,PE,2001,Male 55-64,843.0
38526,PE,2002,Male 55-64,164.0
38527,PE,2003,Male 55-64,139.0
38528,PE,2004,Male 55-64,747.0
38529,PE,2005,Male 55-64,641.0
38530,PE,2006,Male 55-64,884.0
38531,PE,2007,Male 55-64,654.0
38532,PE,2008,Male 55-64,608.0
38533,PF,1980,Male 55-64,0.0
38534,PF,1981,Male 55-64,0.0
38535,PF,1982,Male 55-64,0.0
38536,PF,1983,Male 55-64,0.0
38537,PF,1984,Male 55-64,0.0
38538,PF,1985,Male 55-64,0.0
38539,PF,1986,Male 55-64,0.0
38540,PF,1987,Male 55-64,0.0
38541,PF,1988,Male 55-64,0.0
38542,PF,1989,Male 55-64,0.0
38543,PF,1990,Male 55-64,0.0
38544,PF,1991,Male 55-64,0.0
38545,PF,1992,Male 55-64,0.0
38546,PF,1993,Male 55-64,0.0
38547,PF,1994,Male 55-64,0.0
38548,PF,1995,Male 55-64,0.0
38549,PF,1996,Male 55-64,1.0
38550,PF,1997,Male 55-64,5.0
38551,PF,1998,Male 55-64,5.0
38552,PF,1999,Male 55-64,2.0
38553,PF,2000,Male 55-64,4.0
38554,PF,2001,Male 55-64,4.0
38555,PF,2002,Male 55-64,3.0
38556,PF,2003,Male 55-64,4.0
38557,PF,2004,Male 55-64,1.0
38558,PF,2005,Male 55-64,4.0
38559,PF,2006,Male 55-64,1.0
38560,PF,2007,Male 55-64,0.0
38561,PF,2008,Male 55-64,2.0
38562,PG,1980,Male 55-64,0.0
38563,PG,1981,Male 55-64,0.0
38564,PG,1982,Male 55-64,0.0
38565,PG,1983,Male 55-64,0.0
38566,PG,1984,Male 55-64,0.0
38567,PG,1985,Male 55-64,0.0
38568,PG,1986,Male 55-64,0.0
38569,PG,1987,Male 55-64,0.0
38570,PG,1988,Male 55-64,0.0
38571,PG,1989,Male 55-64,0.0
38572,PG,1990,Male 55-64,0.0
38573,PG,1991,Male 55-64,0.0
38574,PG,1992,Male 55-64,0.0
38575,PG,1993,Male 55-64,0.0
38576,PG,1994,Male 55-64,0.0
38577,PG,1995,Male 55-64,0.0
38578,PG,1996,Male 55-64,3.0
38579,PG,1997,Male 55-64,2.0
38580,PG,1998,Male 55-64,14.0
38581,PG,1999,Male 55-64,3.0
38582,PG,2000,Male 55-64,12.0
38583,PG,2001,Male 55-64,9.0
38584,PG,2002,Male 55-64,37.0
38585,PG,2003,Male 55-64,32.0
38586,PG,2004,Male 55-64,43.0
38587,PG,2005,Male 55-64,48.0
38588,PG,2006,Male 55-64,48.0
38589,PG,2007,Male 55-64,50.0
38590,PG,2008,Male 55-64,58.0
38591,PH,1980,Male 55-64,0.0
38592,PH,1981,Male 55-64,0.0
38593,PH,1982,Male 55-64,0.0
38594,PH,1983,Male 55-64,0.0
38595,PH,1984,Male 55-64,0.0
38596,PH,1985,Male 55-64,0.0
38597,PH,1986,Male 55-64,0.0
38598,PH,1987,Male 55-64,0.0
38599,PH,1988,Male 55-64,0.0
38600,PH,1989,Male 55-64,0.0
38601,PH,1990,Male 55-64,0.0
38602,PH,1991,Male 55-64,0.0
38603,PH,1992,Male 55-64,0.0
38604,PH,1993,Male 55-64,0.0
38605,PH,1994,Male 55-64,0.0
38606,PH,1995,Male 55-64,47.0
38607,PH,1996,Male 55-64,28.0
38608,PH,1997,Male 55-64,238.0
38609,PH,1998,Male 55-64,206.0
38610,PH,1999,Male 55-64,0.0
38611,PH,2000,Male 55-64,0.0
38612,PH,2001,Male 55-64,0.0
38613,PH,2002,Male 55-64,0.0
38614,PH,2003,Male 55-64,6445.0
38615,PH,2004,Male 55-64,7526.0
38616,PH,2005,Male 55-64,7646.0
38617,PH,2006,Male 55-64,8074.0
38618,PH,2007,Male 55-64,8481.0
38619,PH,2008,Male 55-64,8249.0
38620,PK,1980,Male 55-64,0.0
38621,PK,1981,Male 55-64,0.0
38622,PK,1982,Male 55-64,0.0
38623,PK,1983,Male 55-64,0.0
38624,PK,1984,Male 55-64,0.0
38625,PK,1985,Male 55-64,0.0
38626,PK,1986,Male 55-64,0.0
38627,PK,1987,Male 55-64,0.0
38628,PK,1988,Male 55-64,0.0
38629,PK,1989,Male 55-64,0.0
38630,PK,1990,Male 55-64,0.0
38631,PK,1991,Male 55-64,0.0
38632,PK,1993,Male 55-64,0.0
38633,PK,1994,Male 55-64,0.0
38634,PK,1995,Male 55-64,124.0
38635,PK,1996,Male 55-64,0.0
38636,PK,1997,Male 55-64,0.0
38637,PK,1998,Male 55-64,194.0
38638,PK,1999,Male 55-64,162.0
38639,PK,2000,Male 55-64,153.0
38640,PK,2001,Male 55-64,496.0
38641,PK,2002,Male 55-64,864.0
38642,PK,2003,Male 55-64,1288.0
38643,PK,2004,Male 55-64,2057.0
38644,PK,2005,Male 55-64,3332.0
38645,PK,2006,Male 55-64,4392.0
38646,PK,2007,Male 55-64,6258.0
38647,PK,2008,Male 55-64,6890.0
38648,PL,1980,Male 55-64,0.0
38649,PL,1981,Male 55-64,0.0
38650,PL,1982,Male 55-64,0.0
38651,PL,1983,Male 55-64,0.0
38652,PL,1984,Male 55-64,0.0
38653,PL,1985,Male 55-64,0.0
38654,PL,1986,Male 55-64,0.0
38655,PL,1987,Male 55-64,0.0
38656,PL,1988,Male 55-64,0.0
38657,PL,1989,Male 55-64,0.0
38658,PL,1990,Male 55-64,0.0
38659,PL,1991,Male 55-64,0.0
38660,PL,1992,Male 55-64,0.0
38661,PL,1993,Male 55-64,0.0
38662,PL,1994,Male 55-64,0.0
38663,PL,1995,Male 55-64,369.0
38664,PL,1996,Male 55-64,687.0
38665,PL,1997,Male 55-64,374.0
38666,PL,1998,Male 55-64,311.0
38667,PL,1999,Male 55-64,305.0
38668,PL,2000,Male 55-64,361.0
38669,PL,2001,Male 55-64,275.0
38670,PL,2002,Male 55-64,264.0
38671,PL,2003,Male 55-64,305.0
38672,PL,2004,Male 55-64,243.0
38673,PL,2005,Male 55-64,292.0
38674,PL,2006,Male 55-64,357.0
38675,PL,2007,Male 55-64,344.0
38676,PL,2008,Male 55-64,355.0
38677,PR,1980,Male 55-64,0.0
38678,PR,1981,Male 55-64,0.0
38679,PR,1982,Male 55-64,0.0
38680,PR,1983,Male 55-64,0.0
38681,PR,1984,Male 55-64,0.0
38682,PR,1985,Male 55-64,0.0
38683,PR,1986,Male 55-64,0.0
38684,PR,1987,Male 55-64,0.0
38685,PR,1988,Male 55-64,0.0
38686,PR,1989,Male 55-64,0.0
38687,PR,1990,Male 55-64,0.0
38688,PR,1991,Male 55-64,0.0
38689,PR,1993,Male 55-64,0.0
38690,PR,1994,Male 55-64,0.0
38691,PR,1995,Male 55-64,9.0
38692,PR,1996,Male 55-64,10.0
38693,PR,1997,Male 55-64,13.0
38694,PR,1998,Male 55-64,14.0
38695,PR,1999,Male 55-64,11.0
38696,PR,2000,Male 55-64,10.0
38697,PR,2001,Male 55-64,6.0
38698,PR,2002,Male 55-64,9.0
38699,PR,2003,Male 55-64,12.0
38700,PR,2004,Male 55-64,12.0
38701,PR,2005,Male 55-64,7.0
38702,PR,2006,Male 55-64,9.0
38703,PR,2007,Male 55-64,10.0
38704,PR,2008,Male 55-64,11.0
38705,PS,1980,Male 55-64,0.0
38706,PS,1981,Male 55-64,0.0
38707,PS,1982,Male 55-64,0.0
38708,PS,1983,Male 55-64,0.0
38709,PS,1984,Male 55-64,0.0
38710,PS,1985,Male 55-64,0.0
38711,PS,1986,Male 55-64,0.0
38712,PS,1987,Male 55-64,0.0
38713,PS,1988,Male 55-64,0.0
38714,PS,1989,Male 55-64,0.0
38715,PS,1990,Male 55-64,0.0
38716,PS,1991,Male 55-64,0.0
38717,PS,1992,Male 55-64,0.0
38718,PS,1995,Male 55-64,0.0
38719,PS,1996,Male 55-64,2.0
38720,PS,1998,Male 55-64,0.0
38721,PS,2000,Male 55-64,0.0
38722,PS,2001,Male 55-64,0.0
38723,PS,2002,Male 55-64,0.0
38724,PS,2003,Male 55-64,0.0
38725,PS,2004,Male 55-64,0.0
38726,PS,2005,Male 55-64,3.0
38727,PS,2006,Male 55-64,1.0
38728,PS,2007,Male 55-64,3.0
38729,PS,2008,Male 55-64,2.0
38730,PT,1980,Male 55-64,0.0
38731,PT,1981,Male 55-64,0.0
38732,PT,1982,Male 55-64,0.0
38733,PT,1983,Male 55-64,0.0
38734,PT,1984,Male 55-64,0.0
38735,PT,1985,Male 55-64,0.0
38736,PT,1986,Male 55-64,0.0
38737,PT,1987,Male 55-64,0.0
38738,PT,1988,Male 55-64,0.0
38739,PT,1989,Male 55-64,0.0
38740,PT,1990,Male 55-64,0.0
38741,PT,1991,Male 55-64,0.0
38742,PT,1992,Male 55-64,0.0
38743,PT,1993,Male 55-64,0.0
38744,PT,1994,Male 55-64,0.0
38745,PT,1995,Male 55-64,173.0
38746,PT,1996,Male 55-64,158.0
38747,PT,1997,Male 55-64,130.0
38748,PT,1998,Male 55-64,141.0
38749,PT,1999,Male 55-64,146.0
38750,PT,2000,Male 55-64,140.0
38751,PT,2001,Male 55-64,109.0
38752,PT,2002,Male 55-64,129.0
38753,PT,2003,Male 55-64,99.0
38754,PT,2004,Male 55-64,98.0
38755,PT,2005,Male 55-64,90.0
38756,PT,2006,Male 55-64,94.0
38757,PT,2007,Male 55-64,82.0
38758,PT,2008,Male 55-64,80.0
38759,PW,1980,Male 55-64,0.0
38760,PW,1981,Male 55-64,0.0
38761,PW,1982,Male 55-64,0.0
38762,PW,1983,Male 55-64,0.0
38763,PW,1984,Male 55-64,0.0
38764,PW,1985,Male 55-64,0.0
38765,PW,1986,Male 55-64,0.0
38766,PW,1987,Male 55-64,0.0
38767,PW,1988,Male 55-64,0.0
38768,PW,1989,Male 55-64,0.0
38769,PW,1991,Male 55-64,0.0
38770,PW,1992,Male 55-64,0.0
38771,PW,1993,Male 55-64,0.0
38772,PW,1994,Male 55-64,0.0
38773,PW,1995,Male 55-64,1.0
38774,PW,1996,Male 55-64,2.0
38775,PW,1997,Male 55-64,2.0
38776,PW,1998,Male 55-64,0.0
38777,PW,1999,Male 55-64,2.0
38778,PW,2001,Male 55-64,0.0
38779,PW,2002,Male 55-64,2.0
38780,PW,2003,Male 55-64,1.0
38781,PW,2004,Male 55-64,2.0
38782,PW,2005,Male 55-64,0.0
38783,PW,2006,Male 55-64,0.0
38784,PW,2007,Male 55-64,1.0
38785,PW,2008,Male 55-64,0.0
38786,PY,1980,Male 55-64,0.0
38787,PY,1981,Male 55-64,0.0
38788,PY,1982,Male 55-64,0.0
38789,PY,1983,Male 55-64,0.0
38790,PY,1984,Male 55-64,0.0
38791,PY,1985,Male 55-64,0.0
38792,PY,1986,Male 55-64,0.0
38793,PY,1987,Male 55-64,0.0
38794,PY,1988,Male 55-64,0.0
38795,PY,1989,Male 55-64,0.0
38796,PY,1990,Male 55-64,0.0
38797,PY,1991,Male 55-64,0.0
38798,PY,1992,Male 55-64,0.0
38799,PY,1993,Male 55-64,0.0
38800,PY,1994,Male 55-64,0.0
38801,PY,1995,Male 55-64,57.0
38802,PY,1996,Male 55-64,63.0
38803,PY,1997,Male 55-64,58.0
38804,PY,1998,Male 55-64,66.0
38805,PY,1999,Male 55-64,69.0
38806,PY,2000,Male 55-64,80.0
38807,PY,2001,Male 55-64,74.0
38808,PY,2002,Male 55-64,78.0
38809,PY,2003,Male 55-64,81.0
38810,PY,2004,Male 55-64,103.0
38811,PY,2005,Male 55-64,87.0
38812,PY,2006,Male 55-64,124.0
38813,PY,2007,Male 55-64,94.0
38814,PY,2008,Male 55-64,91.0
38815,QA,1980,Male 55-64,0.0
38816,QA,1981,Male 55-64,0.0
38817,QA,1982,Male 55-64,0.0
38818,QA,1983,Male 55-64,0.0
38819,QA,1984,Male 55-64,0.0
38820,QA,1985,Male 55-64,0.0
38821,QA,1986,Male 55-64,0.0
38822,QA,1987,Male 55-64,0.0
38823,QA,1988,Male 55-64,0.0
38824,QA,1989,Male 55-64,0.0
38825,QA,1990,Male 55-64,0.0
38826,QA,1991,Male 55-64,0.0
38827,QA,1993,Male 55-64,0.0
38828,QA,1994,Male 55-64,0.0
38829,QA,1995,Male 55-64,4.0
38830,QA,1996,Male 55-64,3.0
38831,QA,1997,Male 55-64,4.0
38832,QA,1998,Male 55-64,4.0
38833,QA,1999,Male 55-64,3.0
38834,QA,2000,Male 55-64,2.0
38835,QA,2001,Male 55-64,0.0
38836,QA,2002,Male 55-64,1.0
38837,QA,2003,Male 55-64,5.0
38838,QA,2004,Male 55-64,10.0
38839,QA,2005,Male 55-64,5.0
38840,QA,2006,Male 55-64,6.0
38841,QA,2007,Male 55-64,4.0
38842,QA,2008,Male 55-64,10.0
38843,RO,1980,Male 55-64,0.0
38844,RO,1981,Male 55-64,0.0
38845,RO,1982,Male 55-64,0.0
38846,RO,1983,Male 55-64,0.0
38847,RO,1984,Male 55-64,0.0
38848,RO,1985,Male 55-64,0.0
38849,RO,1986,Male 55-64,0.0
38850,RO,1987,Male 55-64,0.0
38851,RO,1988,Male 55-64,0.0
38852,RO,1989,Male 55-64,0.0
38853,RO,1990,Male 55-64,0.0
38854,RO,1991,Male 55-64,0.0
38855,RO,1992,Male 55-64,0.0
38856,RO,1993,Male 55-64,0.0
38857,RO,1994,Male 55-64,0.0
38858,RO,1995,Male 55-64,1751.0
38859,RO,1996,Male 55-64,1236.0
38860,RO,1997,Male 55-64,1116.0
38861,RO,1998,Male 55-64,1011.0
38862,RO,1999,Male 55-64,918.0
38863,RO,2000,Male 55-64,916.0
38864,RO,2001,Male 55-64,975.0
38865,RO,2002,Male 55-64,854.0
38866,RO,2003,Male 55-64,836.0
38867,RO,2004,Male 55-64,917.0
38868,RO,2005,Male 55-64,952.0
38869,RO,2006,Male 55-64,847.0
38870,RO,2007,Male 55-64,889.0
38871,RO,2008,Male 55-64,977.0
38872,RS,2005,Male 55-64,112.0
38873,RS,2006,Male 55-64,83.0
38874,RS,2007,Male 55-64,94.0
38875,RS,2008,Male 55-64,112.0
38876,RU,1980,Male 55-64,0.0
38877,RU,1981,Male 55-64,0.0
38878,RU,1982,Male 55-64,0.0
38879,RU,1983,Male 55-64,0.0
38880,RU,1984,Male 55-64,0.0
38881,RU,1985,Male 55-64,0.0
38882,RU,1986,Male 55-64,0.0
38883,RU,1987,Male 55-64,0.0
38884,RU,1988,Male 55-64,0.0
38885,RU,1989,Male 55-64,0.0
38886,RU,1990,Male 55-64,0.0
38887,RU,1991,Male 55-64,0.0
38888,RU,1992,Male 55-64,0.0
38889,RU,1993,Male 55-64,0.0
38890,RU,1994,Male 55-64,0.0
38891,RU,1995,Male 55-64,0.0
38892,RU,1996,Male 55-64,36.0
38893,RU,1997,Male 55-64,77.0
38894,RU,1998,Male 55-64,81.0
38895,RU,1999,Male 55-64,1618.0
38896,RU,2000,Male 55-64,151.0
38897,RU,2001,Male 55-64,2026.0
38898,RU,2002,Male 55-64,2074.0
38899,RU,2003,Male 55-64,2014.0
38900,RU,2004,Male 55-64,2167.0
38901,RU,2005,Male 55-64,0.0
38902,RU,2006,Male 55-64,2440.0
38903,RU,2007,Male 55-64,2491.0
38904,RU,2008,Male 55-64,2687.0
38905,RW,1980,Male 55-64,0.0
38906,RW,1981,Male 55-64,0.0
38907,RW,1983,Male 55-64,0.0
38908,RW,1984,Male 55-64,0.0
38909,RW,1985,Male 55-64,0.0
38910,RW,1986,Male 55-64,0.0
38911,RW,1987,Male 55-64,0.0
38912,RW,1988,Male 55-64,0.0
38913,RW,1989,Male 55-64,0.0
38914,RW,1990,Male 55-64,0.0
38915,RW,1991,Male 55-64,0.0
38916,RW,1995,Male 55-64,0.0
38917,RW,1996,Male 55-64,85.0
38918,RW,1997,Male 55-64,87.0
38919,RW,1998,Male 55-64,0.0
38920,RW,1999,Male 55-64,70.0
38921,RW,2000,Male 55-64,129.0
38922,RW,2001,Male 55-64,0.0
38923,RW,2002,Male 55-64,38.0
38924,RW,2003,Male 55-64,83.0
38925,RW,2004,Male 55-64,171.0
38926,RW,2005,Male 55-64,142.0
38927,RW,2006,Male 55-64,182.0
38928,RW,2007,Male 55-64,168.0
38929,RW,2008,Male 55-64,191.0
38930,SA,1980,Male 55-64,0.0
38931,SA,1981,Male 55-64,0.0
38932,SA,1982,Male 55-64,0.0
38933,SA,1983,Male 55-64,0.0
38934,SA,1984,Male 55-64,0.0
38935,SA,1985,Male 55-64,0.0
38936,SA,1986,Male 55-64,0.0
38937,SA,1987,Male 55-64,0.0
38938,SA,1988,Male 55-64,0.0
38939,SA,1989,Male 55-64,0.0
38940,SA,1990,Male 55-64,0.0
38941,SA,1991,Male 55-64,0.0
38942,SA,1992,Male 55-64,0.0
38943,SA,1993,Male 55-64,0.0
38944,SA,1994,Male 55-64,0.0
38945,SA,1996,Male 55-64,0.0
38946,SA,1997,Male 55-64,0.0
38947,SA,1998,Male 55-64,45.0
38948,SA,1999,Male 55-64,103.0
38949,SA,2000,Male 55-64,86.0
38950,SA,2001,Male 55-64,62.0
38951,SA,2002,Male 55-64,104.0
38952,SA,2003,Male 55-64,102.0
38953,SA,2004,Male 55-64,89.0
38954,SA,2005,Male 55-64,70.0
38955,SA,2006,Male 55-64,94.0
38956,SA,2007,Male 55-64,111.0
38957,SA,2008,Male 55-64,93.0
38958,SB,1980,Male 55-64,0.0
38959,SB,1981,Male 55-64,0.0
38960,SB,1982,Male 55-64,0.0
38961,SB,1983,Male 55-64,0.0
38962,SB,1984,Male 55-64,0.0
38963,SB,1985,Male 55-64,0.0
38964,SB,1986,Male 55-64,0.0
38965,SB,1987,Male 55-64,0.0
38966,SB,1988,Male 55-64,0.0
38967,SB,1989,Male 55-64,0.0
38968,SB,1990,Male 55-64,0.0
38969,SB,1991,Male 55-64,0.0
38970,SB,1992,Male 55-64,0.0
38971,SB,1993,Male 55-64,0.0
38972,SB,1994,Male 55-64,0.0
38973,SB,1995,Male 55-64,9.0
38974,SB,1996,Male 55-64,4.0
38975,SB,1997,Male 55-64,4.0
38976,SB,1998,Male 55-64,7.0
38977,SB,1999,Male 55-64,0.0
38978,SB,2000,Male 55-64,10.0
38979,SB,2001,Male 55-64,0.0
38980,SB,2002,Male 55-64,7.0
38981,SB,2003,Male 55-64,8.0
38982,SB,2004,Male 55-64,9.0
38983,SB,2005,Male 55-64,12.0
38984,SB,2006,Male 55-64,14.0
38985,SB,2007,Male 55-64,8.0
38986,SB,2008,Male 55-64,11.0
38987,SC,1980,Male 55-64,0.0
38988,SC,1981,Male 55-64,0.0
38989,SC,1982,Male 55-64,0.0
38990,SC,1983,Male 55-64,0.0
38991,SC,1984,Male 55-64,0.0
38992,SC,1985,Male 55-64,0.0
38993,SC,1986,Male 55-64,0.0
38994,SC,1987,Male 55-64,0.0
38995,SC,1988,Male 55-64,0.0
38996,SC,1989,Male 55-64,0.0
38997,SC,1990,Male 55-64,0.0
38998,SC,1993,Male 55-64,0.0
38999,SC,1994,Male 55-64,0.0
39000,SC,1995,Male 55-64,2.0
39001,SC,1996,Male 55-64,1.0
39002,SC,1997,Male 55-64,1.0
39003,SC,1998,Male 55-64,1.0
39004,SC,1999,Male 55-64,0.0
39005,SC,2000,Male 55-64,1.0
39006,SC,2001,Male 55-64,2.0
39007,SC,2002,Male 55-64,1.0
39008,SC,2003,Male 55-64,2.0
39009,SC,2004,Male 55-64,2.0
39010,SC,2005,Male 55-64,0.0
39011,SC,2006,Male 55-64,0.0
39012,SC,2007,Male 55-64,0.0
39013,SC,2008,Male 55-64,0.0
39014,SD,1980,Male 55-64,0.0
39015,SD,1981,Male 55-64,0.0
39016,SD,1985,Male 55-64,0.0
39017,SD,1986,Male 55-64,0.0
39018,SD,1987,Male 55-64,0.0
39019,SD,1988,Male 55-64,0.0
39020,SD,1989,Male 55-64,0.0
39021,SD,1990,Male 55-64,0.0
39022,SD,1991,Male 55-64,0.0
39023,SD,1992,Male 55-64,0.0
39024,SD,1993,Male 55-64,0.0
39025,SD,1994,Male 55-64,0.0
39026,SD,1995,Male 55-64,362.0
39027,SD,1996,Male 55-64,0.0
39028,SD,1997,Male 55-64,0.0
39029,SD,1998,Male 55-64,523.0
39030,SD,1999,Male 55-64,841.0
39031,SD,2000,Male 55-64,638.0
39032,SD,2001,Male 55-64,462.0
39033,SD,2002,Male 55-64,511.0
39034,SD,2003,Male 55-64,645.0
39035,SD,2004,Male 55-64,697.0
39036,SD,2005,Male 55-64,724.0
39037,SD,2006,Male 55-64,710.0
39038,SD,2007,Male 55-64,729.0
39039,SD,2008,Male 55-64,610.0
39040,SE,1980,Male 55-64,0.0
39041,SE,1981,Male 55-64,0.0
39042,SE,1982,Male 55-64,0.0
39043,SE,1983,Male 55-64,0.0
39044,SE,1984,Male 55-64,0.0
39045,SE,1985,Male 55-64,0.0
39046,SE,1986,Male 55-64,0.0
39047,SE,1987,Male 55-64,0.0
39048,SE,1988,Male 55-64,0.0
39049,SE,1989,Male 55-64,0.0
39050,SE,1990,Male 55-64,0.0
39051,SE,1991,Male 55-64,0.0
39052,SE,1992,Male 55-64,0.0
39053,SE,1993,Male 55-64,0.0
39054,SE,1994,Male 55-64,0.0
39055,SE,1995,Male 55-64,4.0
39056,SE,1996,Male 55-64,5.0
39057,SE,1997,Male 55-64,0.0
39058,SE,1998,Male 55-64,3.0
39059,SE,1999,Male 55-64,2.0
39060,SE,2000,Male 55-64,4.0
39061,SE,2001,Male 55-64,1.0
39062,SE,2002,Male 55-64,7.0
39063,SE,2003,Male 55-64,5.0
39064,SE,2004,Male 55-64,12.0
39065,SE,2005,Male 55-64,5.0
39066,SE,2006,Male 55-64,3.0
39067,SE,2007,Male 55-64,3.0
39068,SE,2008,Male 55-64,7.0
39069,SG,1980,Male 55-64,0.0
39070,SG,1981,Male 55-64,0.0
39071,SG,1982,Male 55-64,0.0
39072,SG,1983,Male 55-64,0.0
39073,SG,1984,Male 55-64,0.0
39074,SG,1985,Male 55-64,0.0
39075,SG,1986,Male 55-64,0.0
39076,SG,1987,Male 55-64,0.0
39077,SG,1988,Male 55-64,0.0
39078,SG,1989,Male 55-64,0.0
39079,SG,1990,Male 55-64,0.0
39080,SG,1991,Male 55-64,0.0
39081,SG,1992,Male 55-64,0.0
39082,SG,1993,Male 55-64,0.0
39083,SG,1994,Male 55-64,0.0
39084,SG,1995,Male 55-64,70.0
39085,SG,1996,Male 55-64,0.0
39086,SG,1997,Male 55-64,88.0
39087,SG,1998,Male 55-64,81.0
39088,SG,1999,Male 55-64,55.0
39089,SG,2000,Male 55-64,26.0
39090,SG,2001,Male 55-64,66.0
39091,SG,2002,Male 55-64,65.0
39092,SG,2003,Male 55-64,80.0
39093,SG,2004,Male 55-64,75.0
39094,SG,2005,Male 55-64,96.0
39095,SG,2006,Male 55-64,75.0
39096,SG,2007,Male 55-64,80.0
39097,SG,2008,Male 55-64,94.0
39098,SI,1980,Male 55-64,0.0
39099,SI,1981,Male 55-64,0.0
39100,SI,1982,Male 55-64,0.0
39101,SI,1983,Male 55-64,0.0
39102,SI,1984,Male 55-64,0.0
